recipient_name,cleaned_names
EYE OF THE TIGER PAC,EYE OF THE TIGER PAC
JOHNSON'S FLOWER GARDEN,JOHNSON'S FLOWER GARDEN
"BENNETT CATERERS, LLC","BENNETT CATERERS, LLC"
NANDO'S OF THE YARDS,NANDO'S OF THE YARDS
BONCHON,BONCHON
CAPTAIN PELL'S FAIRFAX CRABHOUSE,CAPTAIN PELL'S FAIRFAX CRABHOUSE
CHUY'S,CHUY'S
DBGB KITCHEN AND BAR,DBGB KITCHEN AND BAR
DEL FRISCO'S DOUBLE EAGLE,DEL FRISCO'S DOUBLE EAGLE
"W MILLAR & COMPANY, INC.","W MILLAR & COMPANY, INC."
DBGB KITCHEN & BAR,DBGB KITCHEN & BAR
BLUE JACKET/THE YARDS,BLUE JACKET/THE YARDS
OCCIDENTAL RESTAURANT,OCCIDENTAL RESTAURANT
MATCHBOX CHINATOWN,MATCHBOX CHINATOWN
PANDA GOURMET,PANDA GOURMET
TOTAL WINE CO.,TOTAL WINE CO.
STAFFORD COUNTY PARKS & RECREATION,STAFFORD COUNTY PARKS & RECREATION
GLOBE & LAUREL RESTAURANT,GLOBE & LAUREL RESTAURANT
MEDIUM RARE BARRACKS ROW LLC,MEDIUM RARE BARRACKS ROW LLC
PHILIPS INTERNATIONAL FOOD,PHILIPS INTERNATIONAL FOOD
FAT PETE'S BARBEQUE,FAT PETE'S BARBEQUE
CAPITOL HEIGHTS CATERING,CAPITOL HEIGHTS CATERING
NATIONAL FEDERATION OF INDEPENDENT BUSINESS,NATIONAL FEDERATION OF INDEPENDENT BUSINESS
ANN HAND LLC,ANN HAND LLC
MARKET STREET WINE SHOP,MARKET STREET WINE SHOP
OXFORD CAF?,OXFORD CAF?
SHELL,SHELL
SHOPHOUSE KITCHEN,SHOPHOUSE KITCHEN
US HOLOCAUST MUSEUM,US HOLOCAUST MUSEUM
LONGWORTH CAF?,LONGWORTH CAF?
TGI FRIDAYS,TGI FRIDAYS
EL CARBONERO,EL CARBONERO
MR.VIDEO,MR.VIDEO
EPIC SMOKEHOUSE,EPIC SMOKEHOUSE
L AND M PROMOTIONS,L AND M PROMOTIONS
THE FAITH AND POITICS INSTITUTE,THE FAITH AND POITICS INSTITUTE
MARRIOTT WASHINGTON DULLES,MARRIOTT WASHINGTON DULLES
TONY LIN'S KITCHEN,TONY LIN'S KITCHEN
CAPITAL IMAGE SHOP,CAPITAL IMAGE SHOP
CAPITOL HILL SUITES HOTEL,CAPITOL HILL SUITES HOTEL
MR. TERRY TURNER,MR. TERRY TURNER
LUCKY STRIKES,LUCKY STRIKES
TOYOTA MOTOR NORTH AMERICA,TOYOTA MOTOR NORTH AMERICA
BROWN BAG,BROWN BAG
MIO,MIO
"ADVANCED NETWORK SOLUTIONS, LLC","ADVANCED NETWORK SOLUTIONS, LLC"
21ST CENTURY FOX INC,21ST CENTURY FOX INC
DUE SOUTH,DUE SOUTH
"MORAN, JAMES P. JR.","MORAN, JAMES P. JR."
WILLIAM GRAVATT ENTERTAINMENT,WILLIAM GRAVATT ENTERTAINMENT
B. LIN CATERING,B. LIN CATERING
"MEDIA AD VENTURES, INC.","MEDIA AD VENTURES, INC."
CARLUCCIO'S,CARLUCCIO'S
CATER DMV,CATER DMV
"FELDMAN STRATEGIES, LLC","FELDMAN STRATEGIES, LLC"
H2 CAPITAL CONSULTING,H2 CAPITAL CONSULTING
"REPUBLIC STRATEGIES, LLC","REPUBLIC STRATEGIES, LLC"
REGAL CINEMAS GALLERY PLACE,REGAL CINEMAS GALLERY PLACE
" BISTRO BISTRO, TWICE-BAKED, LLC, DBA"," BISTRO BISTRO, TWICE-BAKED, LLC, DBA"
MCCARTHY VICTORY FUND,MCCARTHY VICTORY FUND
HILL COUNTRY BBQ DC,HILL COUNTRY BBQ DC
HARRIS TEERER #383,HARRIS TEERER #383
MONTGOMERY COUNTY DLC,MONTGOMERY COUNTY DLC
DENSON'S GROCERY,DENSON'S GROCERY
MISSION BIENVENIDOS,MISSION BIENVENIDOS
ACTIVE MONTGOMERY,ACTIVE MONTGOMERY
WASHINGTON MARRIOTT MARQUIS,WASHINGTON MARRIOTT MARQUIS
SARAH'S BURGERS & SHAKES,SARAH'S BURGERS & SHAKES
"SERG, LLC - DCITY SMOKEHOUSE","SERG, LLC - DCITY SMOKEHOUSE"
SCARLET OAK,SCARLET OAK
BARRELL,BARRELL
MASTRO'S,MASTRO'S
RADPAC,RADPAC
LEVY RESTAURANTS AT FEDEX FIELD,LEVY RESTAURANTS AT FEDEX FIELD
FOLAMI JENKINS,FOLAMI JENKINS
MAGGIANO'S RESTAURANT,MAGGIANO'S RESTAURANT
SONOMA DC,SONOMA DC
TRAITTORIA ALBERTO OF CAPITOL HILL,TRAITTORIA ALBERTO OF CAPITOL HILL
AQUA 301,AQUA 301
HOOK SOLUTIONS LLC,HOOK SOLUTIONS LLC
DAL GRANO,DAL GRANO
BRADLEY PATRICK GROUP LLC,BRADLEY PATRICK GROUP LLC
AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC,AMERICAN RESORT DEVELOPMENT ASSOCIATION RESORT OWNERS COALITION PAC
NOVELTIES UNLIMITED,NOVELTIES UNLIMITED
THIRTY 7 NORTH RESTAURANT & BAR,THIRTY 7 NORTH RESTAURANT & BAR
CATCH 31,CATCH 31
ALTRIA CLIENT SERVICES LLC,ALTRIA CLIENT SERVICES LLC
WOOMI KYOTO SUSHI,WOOMI KYOTO SUSHI
U. S. HOUSE DINING/CAPITOL HOST MDR,U. S. HOUSE DINING/CAPITOL HOST MDR
JOE'S SEAFOOD & STONE CRAB,JOE'S SEAFOOD & STONE CRAB
THOMAS JEFFERSON FOUNDATON,THOMAS JEFFERSON FOUNDATON
MARRIOTT RESORTS RICHMOND,MARRIOTT RESORTS RICHMOND
MAYA,MAYA
"CHALUPA & ASSOCIATES, LLC","CHALUPA & ASSOCIATES, LLC"
WISEGUY PIZZA,WISEGUY PIZZA
DCA RONALD REAGAN IN'T AIRPORT,DCA RONALD REAGAN IN'T AIRPORT
NEW YORK PIZZA,NEW YORK PIZZA
DINO'S GROTTO,DINO'S GROTTO
OUZO BAY,OUZO BAY
AGUA 301 RESTAURANT,AGUA 301 RESTAURANT
BISTRO 18 LOUNGE,BISTRO 18 LOUNGE
SONA,SONA
P.J. CLARKE'S,P.J. CLARKE'S
RA AT RAYBURN,RA AT RAYBURN
THE HERITAGE FOUNDATION,THE HERITAGE FOUNDATION
MINDFUL CATERING,MINDFUL CATERING
BERRYVILLE GRILLE,BERRYVILLE GRILLE
AMERICAN ORTHOTIC & PROSTHETIC ASSOCIATION PAC,AMERICAN ORTHOTIC & PROSTHETIC ASSOCIATION PAC
RARE SWEETS,RARE SWEETS
"ILLINOIS CONVENTION COMMITTEE 2016, LLC","ILLINOIS CONVENTION COMMITTEE 2016, LLC"
"RITZ CARLTON HOTEL COMPANY, LLC","RITZ CARLTON HOTEL COMPANY, LLC"
MARRIOTT GRILLE 700,MARRIOTT GRILLE 700
WASHINGTON TAX & PUBLIC POLICY GROUP,WASHINGTON TAX & PUBLIC POLICY GROUP
DAVIS AND HARMAN LLP,DAVIS AND HARMAN LLP
DELOITTE AND TOUCHE LLP,DELOITTE AND TOUCHE LLP
HARRIS TEETER GROCERY,HARRIS TEETER GROCERY
PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA (PCI),PROPERTY CASUALTY INSURERS ASSOCIATION OF AMERICA (PCI)
FLANAGANS HARP AND FIDDLE,FLANAGANS HARP AND FIDDLE
TADICH GRILL,TADICH GRILL
SYNERGIST CONSULTING LLC,SYNERGIST CONSULTING LLC
LIASON CAPITOL HILL DC,LIASON CAPITOL HILL DC
WATERS EDGE EVENTS CENTER,WATERS EDGE EVENTS CENTER
BUTTONS LIQUORS,BUTTONS LIQUORS
KELINS SUPERMARKET,KELINS SUPERMARKET
O'NEILL CLUB OF TOWSON,O'NEILL CLUB OF TOWSON
THEODORE COMPANY,THEODORE COMPANY
814 CONSULTING LLC,814 CONSULTING LLC
WOODSIDE DELICATESSEN,WOODSIDE DELICATESSEN
PAPA JOHN,PAPA JOHN
CAP LIQUORS,CAP LIQUORS
AMERICA TRANSPORTATION,AMERICA TRANSPORTATION
AMERICA'S BEAUTIFUL FLORIST,AMERICA'S BEAUTIFUL FLORIST
SARAH HOUSTON,SARAH HOUSTON
LEVY RESTAURANTS EXECUTIVE SUITES AT VERIZON CENTER,LEVY RESTAURANTS EXECUTIVE SUITES AT VERIZON CENTER
CRISP N JUICY,CRISP N JUICY
THE THEORDORE COMPANY LLC,THE THEORDORE COMPANY LLC
JETTIE'S MACOMB,JETTIE'S MACOMB
BOE RESTAURANT,BOE RESTAURANT
"HISTORIC SOTTERLEY, INC.","HISTORIC SOTTERLEY, INC."
GIANT FOOD #242,GIANT FOOD #242
GRANT THORNTON LLC PAC,GRANT THORNTON LLC PAC
PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA
THE OMELETTE GUYS,THE OMELETTE GUYS
UNITED NEGRO COLLEGE FUND,UNITED NEGRO COLLEGE FUND
CONGRESSIONAL INSTITUTE INC,CONGRESSIONAL INSTITUTE INC
LEBANESE TAVERNA DC,LEBANESE TAVERNA DC
REPUBLICAN SPOUSES CLUB,REPUBLICAN SPOUSES CLUB
"OTG DCA VENTURE, LLC","OTG DCA VENTURE, LLC"
THE LEADERSHIP INSTITUTE,THE LEADERSHIP INSTITUTE
THE CONSERVATIVE VICTORY FUND,THE CONSERVATIVE VICTORY FUND
TLF GREENWORKS BY SHANE,TLF GREENWORKS BY SHANE
ANN HAND DESIGNS,ANN HAND DESIGNS
BIG RIVER BREWERIES - GORDON BIERSCH,BIG RIVER BREWERIES - GORDON BIERSCH
BLUEJACKET - THE YARDS BREW,BLUEJACKET - THE YARDS BREW
SUGAR EXPERIENCE,SUGAR EXPERIENCE
JASON'S DELI,JASON'S DELI
PSAV,PSAV
MAX'S ON BROAD,MAX'S ON BROAD
YARD HOUSE,YARD HOUSE
KAPNOS,KAPNOS
BABY WALE,BABY WALE
PASSION RESTAURANT,PASSION RESTAURANT
ILC LIBRARY OF CONGRESS MADISON CAFE,ILC LIBRARY OF CONGRESS MADISON CAFE
AUSTIN INNOVATION 2015,AUSTIN INNOVATION 2015
EMBROIDME,EMBROIDME
KRUBA THAI & SUISHI RESTAURANT,KRUBA THAI & SUISHI RESTAURANT
GREENHILL VINEYARD,GREENHILL VINEYARD
SUSHI CAPITOL,SUSHI CAPITOL
THE INN AT LITTLE WASHINGTON,THE INN AT LITTLE WASHINGTON
JULIA'S EMPANADAS,JULIA'S EMPANADAS
OLD NAVAL HOSPITAL FOUNDATION HILL CENTER,OLD NAVAL HOSPITAL FOUNDATION HILL CENTER
BUCA DI BEPPO-WASHINGTON,BUCA DI BEPPO-WASHINGTON
"FOGO DE CHAO, INC.","FOGO DE CHAO, INC."
DEL FRISCOS DOUBLE EAGLE,DEL FRISCOS DOUBLE EAGLE
LIAISON CAPITOL HILL DC,LIAISON CAPITOL HILL DC
KOCH INDUSTRIES,KOCH INDUSTRIES
BLT STEAK HOUSE,BLT STEAK HOUSE
MORINI,MORINI
CURBSIDE CAFE,CURBSIDE CAFE
CURB GARDENA,CURB GARDENA
"FREEDOMWORKS, INC.","FREEDOMWORKS, INC."
COURAIN CONSULTING GROUP LLC,COURAIN CONSULTING GROUP LLC
CAPITOL HILL SUPER MARKET,CAPITOL HILL SUPER MARKET
OLIVIAS DINER,OLIVIAS DINER
NEW CONGRESSIONAL LIQUORS,NEW CONGRESSIONAL LIQUORS
SHEALAH CRAIGHEAD PHOTOGRAPHY LLC,SHEALAH CRAIGHEAD PHOTOGRAPHY LLC
AIR LINE PILOTS ASSOCIATION,AIR LINE PILOTS ASSOCIATION
ILC MADISON CAFE,ILC MADISON CAFE
HUDSON NEWS BWI,HUDSON NEWS BWI
CAPITAL C STORE,CAPITAL C STORE
PARADIES AIRPORT SHOPS,PARADIES AIRPORT SHOPS
HAROLD - BLACK,HAROLD - BLACK
HILTON HOTELS CAPITAL,HILTON HOTELS CAPITAL
HILL COUNTRY BAKERY,HILL COUNTRY BAKERY
CATERDMV.COM,CATERDMV.COM
BARRELL WASHINGTON DC,BARRELL WASHINGTON DC
FAITH AND POLITICS,FAITH AND POLITICS
LIBRARY OF CONGRESS MADISON CAFE,LIBRARY OF CONGRESS MADISON CAFE
WILLIE'S BREW & QUE,WILLIE'S BREW & QUE
"CAPITOL MEDIA GROUP, LLC","CAPITOL MEDIA GROUP, LLC"
SACRIFICIAL LAMB KABOB,SACRIFICIAL LAMB KABOB
BIG HUNT,BIG HUNT
HAILEYESUS MESSEKER,HAILEYESUS MESSEKER
OKI BOWL & SAKE BAR,OKI BOWL & SAKE BAR
SAFEWAY INC,SAFEWAY INC
COSTCO-ALEXANDRIA,COSTCO-ALEXANDRIA
CONGRESSIONAL SPORTSMAN CAUCUS,CONGRESSIONAL SPORTSMAN CAUCUS
KAPNOS TAVERNA DCA,KAPNOS TAVERNA DCA
"BYRD, BALDWIN & BROS","BYRD, BALDWIN & BROS"
REGAL CINEMAS,REGAL CINEMAS
WA METRO SMART BENEFITS,WA METRO SMART BENEFITS
BJ'S WHOLESALE INC,BJ'S WHOLESALE INC
CURB,CURB
CVS/PHARMACY,CVS/PHARMACY
"HOLLAND & KNIGHT, LLP","HOLLAND & KNIGHT, LLP"
FEDERATION OF REPUBLICAN WOMEN,FEDERATION OF REPUBLICAN WOMEN
ENGINEERS CLUB OF BALTIMORE,ENGINEERS CLUB OF BALTIMORE
LIQUID LIB'S,LIQUID LIB'S
BIRROTECA,BIRROTECA
ASHENAFI SHENEBAYOU,ASHENAFI SHENEBAYOU
MULUGETA YIMER,MULUGETA YIMER
LEBANESE TAVERNA EXPRESS,LEBANESE TAVERNA EXPRESS
HARBINGER OUTREACH,HARBINGER OUTREACH
BOURBON COFFEE,BOURBON COFFEE
TACO BELL,TACO BELL
DUKEM ETHIOPIAN MARKET,DUKEM ETHIOPIAN MARKET
FRONT ROW STRATEGIES,FRONT ROW STRATEGIES
ARBY'S,ARBY'S
NATIVE FOODS,NATIVE FOODS
CENTROLINA,CENTROLINA
SALA THAI RESTAURANT,SALA THAI RESTAURANT
CAPITOL HOST RIDGEWELLS,CAPITOL HOST RIDGEWELLS
THE CENTER CLUB INC,THE CENTER CLUB INC
HOTELS.COM,HOTELS.COM
JMU COLLEGE REPUBLICAN CHAPTER,JMU COLLEGE REPUBLICAN CHAPTER
THE FAMILY FOUNDATION,THE FAMILY FOUNDATION
ROANOKE VALLEY REPUBLICAN WOMEN'S CLUB - RVRW,ROANOKE VALLEY REPUBLICAN WOMEN'S CLUB - RVRW
HELEN MILBY AND COMPANY,HELEN MILBY AND COMPANY
CAPITAL CUISINE,CAPITAL CUISINE
CHARLIE CHANG'S,CHARLIE CHANG'S
ERIC LEE,ERIC LEE
GOURMET CATERING,GOURMET CATERING
DETAILS CATERING,DETAILS CATERING
MERRIFIELD WINE & BEER,MERRIFIELD WINE & BEER
BLACK PEARL FARMS,BLACK PEARL FARMS
W. MILAR & CO CATERING,W. MILAR & CO CATERING
STANTON & GREENE,STANTON & GREENE
CORCPRAM CATERERS,CORCPRAM CATERERS
MANESS GROUP,MANESS GROUP
LASCALA RISTORANTE ITALIANO,LASCALA RISTORANTE ITALIANO
ST LOUIS BREAD 601663 ONL,ST LOUIS BREAD 601663 ONL
BURGER KING #12863,BURGER KING #12863
PEARL DIVE OYSTER PALACE/,PEARL DIVE OYSTER PALACE/
SURFSIDE TACO STAND,SURFSIDE TACO STAND
THE TABARD INN-DINING,THE TABARD INN-DINING
PJ CLARKS,PJ CLARKS
JOHN F KENNEDY CENTER,JOHN F KENNEDY CENTER
B82 PAUL CONNECTICUT,B82 PAUL CONNECTICUT
BAR CHARLEY,BAR CHARLEY
CVS/PHARMACY #06069,CVS/PHARMACY #06069
SCHNEIDER'S LIQOUR CO.,SCHNEIDER'S LIQOUR CO.
"TREASURER OF THE UNITED STATES RESERVATION #1, ATTN: CHARLES OLSON","TREASURER OF THE UNITED STATES RESERVATION #1, ATTN: CHARLES OLSON"
BOSS SHEPHERD'S RESTAURANT,BOSS SHEPHERD'S RESTAURANT
SATELLITE ROOM,SATELLITE ROOM
PANAS,PANAS
THE FELDMAN GROUP INC.,THE FELDMAN GROUP INC.
21ST CENTURY FOX,21ST CENTURY FOX
BOAR'S HEAD INN,BOAR'S HEAD INN
SPONSOR SOURCE,SPONSOR SOURCE
MARRIOTT 33783CRYSTL GTWY,MARRIOTT 33783CRYSTL GTWY
STARBUCKS 726,STARBUCKS 726
THE TOPAZ RSTRNT,THE TOPAZ RSTRNT
YELLOW CAB OF CHARLOTTESV,YELLOW CAB OF CHARLOTTESV
"GPPG, LLC","GPPG, LLC"
WASHINGTON DC C/C 00405,WASHINGTON DC C/C 00405
GREAT STEAK,GREAT STEAK
TED'S BULLETIN WDC,TED'S BULLETIN WDC
CAPITOL HILL WINE & SPIRITS,CAPITOL HILL WINE & SPIRITS
DISTRICT DOUGHNUT,DISTRICT DOUGHNUT
CLYDES AT MARK CENTER,CLYDES AT MARK CENTER
DEPARTMENT OF PARKS AND RECREATION,DEPARTMENT OF PARKS AND RECREATION
UBEREATS,UBEREATS
STANTON AND GREENE,STANTON AND GREENE
BUCA DI BEPPO WDC,BUCA DI BEPPO WDC
SAMUEL BECKETTS,SAMUEL BECKETTS
SILO,SILO
KILLER ESP,KILLER ESP
LA CARRETA,LA CARRETA
STANS,STANS
HANK'S CAPITOL HILL,HANK'S CAPITOL HILL
CORNER BAKERY CAPITOL HILL,CORNER BAKERY CAPITOL HILL
DC HARVEST,DC HARVEST
SPRINKLE'S,SPRINKLE'S
FIVE GUYS BURGERS AND FRIES,FIVE GUYS BURGERS AND FRIES
SLIPSTREAM,SLIPSTREAM
GUVEN SALON AND SPA,GUVEN SALON AND SPA
THE KENNEDY CENTER,THE KENNEDY CENTER
DT,DT
AMF LANES,AMF LANES
PAM DAY,PAM DAY
KAISER PERMANENTE CAPITOL HILL,KAISER PERMANENTE CAPITOL HILL
INTERSTATE NATURAL GAS ASSOCIATION,INTERSTATE NATURAL GAS ASSOCIATION
AT&T,AT&T
STANTON PARK GROUP,STANTON PARK GROUP
GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GDC PAC),GENERAL DYNAMICS CORPORATION POLITICAL ACTION COMMITTEE (GDC PAC)
MARRIOTT RESORTS,MARRIOTT RESORTS
COSTCO (VA),COSTCO (VA)
DISTRICT TACO 65,DISTRICT TACO 65
DOMINOS PIZZA (DC),DOMINOS PIZZA (DC)
BISTRO BIS & THE HOTEL GEORGE,BISTRO BIS & THE HOTEL GEORGE
POTBELLY SANDWICHES,POTBELLY SANDWICHES
SMOKE & BARREL,SMOKE & BARREL
HYATT REGENCY BETHESA,HYATT REGENCY BETHESA
BON APPETIT CATERING,BON APPETIT CATERING
CLEMENTINE CATERING,CLEMENTINE CATERING
TONY CHENGS RESTAURANT,TONY CHENGS RESTAURANT
A2LPI (ACQUA AL 2),A2LPI (ACQUA AL 2)
BUB AND POP'S,BUB AND POP'S
AFTERWORDS CAFE,AFTERWORDS CAFE
SECOND STATE RESTAURANT,SECOND STATE RESTAURANT
ENVIROCAB,ENVIROCAB
TEDDY & THE BULL BAR,TEDDY & THE BULL BAR
HARRY & DAVID,HARRY & DAVID
AMERICANS FOR RESPONSIBLE SOLUTIONS,AMERICANS FOR RESPONSIBLE SOLUTIONS
LAZ PARKING 570228,LAZ PARKING 570228
GASTON HAIR DESIGN,GASTON HAIR DESIGN
BOQUERIA DC,BOQUERIA DC
CUSTOMINK TSHIRTS,CUSTOMINK TSHIRTS
GIANT FOOD STORE 383,GIANT FOOD STORE 383
CALVERT WOODLEY FINE WINE,CALVERT WOODLEY FINE WINE
DC TAXI,DC TAXI
DCACAR,DCACAR
BLOWOUT BAR,BLOWOUT BAR
WASHINGTON HILTON ATTN: DIRECTOR OF FINANCE,WASHINGTON HILTON ATTN: DIRECTOR OF FINANCE
KARMA BY ERWIN GOMEZ,KARMA BY ERWIN GOMEZ
THE COMMADORE,THE COMMADORE
HARFORD COUNTY REPUBLICAN WOMEN,HARFORD COUNTY REPUBLICAN WOMEN
RIVERWATCH RESTAURANT,RIVERWATCH RESTAURANT
BACOLI DELIGHT,BACOLI DELIGHT
TARK'S RESTAURANT,TARK'S RESTAURANT
PAPPAS RESTAURANT,PAPPAS RESTAURANT
LE FOUNTAIN BLUE,LE FOUNTAIN BLUE
CONSUMER ELECTRONICS ASSOCIATION,CONSUMER ELECTRONICS ASSOCIATION
DUNKIN DONUTS ALEXANDRIA VA,DUNKIN DONUTS ALEXANDRIA VA
DIRECT MAIL MARKETING GROUP,DIRECT MAIL MARKETING GROUP
DELCAMPO RESTAURANT,DELCAMPO RESTAURANT
DENSON,DENSON
VIRGINIA DEMOCRATIC WOMEN'S CAUCUS,VIRGINIA DEMOCRATIC WOMEN'S CAUCUS
"BENNETT, LUANN L","BENNETT, LUANN L"
ROTI MODERN MEDITERRANEAN,ROTI MODERN MEDITERRANEAN
OTG DCA VENTURES II LLC,OTG DCA VENTURES II LLC
GINGRICH PRODUCTIONS,GINGRICH PRODUCTIONS
PROPANE TAXI,PROPANE TAXI
PRIME MEDIA PARTNERS,PRIME MEDIA PARTNERS
JOE'S WASHINGTON DC,JOE'S WASHINGTON DC
"CHICK FIL A, ARLINGTON, VA","CHICK FIL A, ARLINGTON, VA"
"CHICKEN HOUSE, LA PANADERIA DE PARIS","CHICKEN HOUSE, LA PANADERIA DE PARIS"
FIRST CHOICE,FIRST CHOICE
BAYOU BAKERY COFFEE BAR & EATERY,BAYOU BAKERY COFFEE BAR & EATERY
ZORBA'S CAFE,ZORBA'S CAFE
NANDOS OF THE YARDS,NANDOS OF THE YARDS
DRUCKER LAWHON LLP,DRUCKER LAWHON LLP
BBQ HOLY COW SUSHI,BBQ HOLY COW SUSHI
RA RAYBURN CAPITAL,RA RAYBURN CAPITAL
THE OCCIDENTAL,THE OCCIDENTAL
ANNAPOLIS HISTORIC INNS,ANNAPOLIS HISTORIC INNS
"MATTERS OF TASTE, INC.","MATTERS OF TASTE, INC."
DEPOSITORY TRUST AND CLEARING CORPORATION POLITICAL ACTION COMMITTEE (DTCC PAC),DEPOSITORY TRUST AND CLEARING CORPORATION POLITICAL ACTION COMMITTEE (DTCC PAC)
LIGHTNING EXPRESS,LIGHTNING EXPRESS
UPS TOWNHOUSE,UPS TOWNHOUSE
WASHINGTON EXPRESS,WASHINGTON EXPRESS
SUBWAY SANDWICHES & SALADS,SUBWAY SANDWICHES & SALADS
JONES DAY CATERING,JONES DAY CATERING
GHIBELLINA,GHIBELLINA
HONEYCOMB GROCER,HONEYCOMB GROCER
MAMA'S ON THE HALF SHELL,MAMA'S ON THE HALF SHELL
MARRIOTT MARQUIS WASHINGTON,MARRIOTT MARQUIS WASHINGTON
MENU'S,MENU'S
NATIONAL FEDERATION OF INDEPENDENT BUSINESS/ SAVE AMERICAS FREE ENTERPRISE TRUST,NATIONAL FEDERATION OF INDEPENDENT BUSINESS/ SAVE AMERICAS FREE ENTERPRISE TRUST
FT MYER BOWLING CENTER,FT MYER BOWLING CENTER
COMMISSARY DC,COMMISSARY DC
MEXICAN COWBOY TAMALES,MEXICAN COWBOY TAMALES
DEL FRISCO'S DOUBLE EAGLE STEAKHOUSE,DEL FRISCO'S DOUBLE EAGLE STEAKHOUSE
OLD TOWNE TROLLEY,OLD TOWNE TROLLEY
NOVO NORDISK INC. POLITICAL ACTION COMMITTEE,NOVO NORDISK INC. POLITICAL ACTION COMMITTEE
CHICK FIL A (ARLINGTON),CHICK FIL A (ARLINGTON)
CASEY'S BP,CASEY'S BP
MCCORMICK&SCHMICK'S,MCCORMICK&SCHMICK'S
NATURES TABLE,NATURES TABLE
LITTLE BEET,LITTLE BEET
OKI BOWL,OKI BOWL
1831,1831
URBANSTEMS.COM,URBANSTEMS.COM
OLD TOWNE INN,OLD TOWNE INN
PASARA THAI RESTAURANT,PASARA THAI RESTAURANT
EL CENTRO DF,EL CENTRO DF
NATIVE FOODS CAFE,NATIVE FOODS CAFE
EXPRESS ENTRE DC,EXPRESS ENTRE DC
POUR BAR,POUR BAR
WESTIN ALEXANDRIA,WESTIN ALEXANDRIA
ATAKLTI GEBREMICHAEL,ATAKLTI GEBREMICHAEL
& PIZZA,& PIZZA
THE COFFEE BAR,THE COFFEE BAR
COSTCO WHAREHOUSE,COSTCO WHAREHOUSE
CAFE KIMCHI,CAFE KIMCHI
WISEGUY NEW YORK PIZZA,WISEGUY NEW YORK PIZZA
PARK TAVERN,PARK TAVERN
CORNERSTONE GOVERNEMENT AFFAIRS,CORNERSTONE GOVERNEMENT AFFAIRS
"THE CONGRESSIONAL INSTITUTE, INC.","THE CONGRESSIONAL INSTITUTE, INC."
AMERICAN TAP ROOM,AMERICAN TAP ROOM
"ATLANTIC SERVICES GROUP, INC.","ATLANTIC SERVICES GROUP, INC."
CORNER BAKERY - DC N CAP,CORNER BAKERY - DC N CAP
COURTYARD MARIOTT - CAPITOL HILL/NAVY YRD,COURTYARD MARIOTT - CAPITOL HILL/NAVY YRD
ENTERPRISE,ENTERPRISE
TOULIES EN FLEUR LLC,TOULIES EN FLEUR LLC
SQ BUTTERCREAM BAK,SQ BUTTERCREAM BAK
SQ BULLFROG BAGELS,SQ BULLFROG BAGELS
ACQUAL AL2,ACQUAL AL2
SODA YODA,SODA YODA
MORE THAN JAVA CAFE,MORE THAN JAVA CAFE
POLICY RESTAURANT & LOUNG,POLICY RESTAURANT & LOUNG
SENART'S OYSTER AND CHOPHOUSE,SENART'S OYSTER AND CHOPHOUSE
ASTRO DOUGHNUTS & FRIED CHICKENS,ASTRO DOUGHNUTS & FRIED CHICKENS
SHOW BIZ PRODUCTIONS LLC,SHOW BIZ PRODUCTIONS LLC
CAPITOL HOST - RIDGEWELLS,CAPITOL HOST - RIDGEWELLS
HOTEL ROANOKE & CONFERENCE CTR / DOUBLETREE BY HILTON,HOTEL ROANOKE & CONFERENCE CTR / DOUBLETREE BY HILTON
B.LIN CATERING,B.LIN CATERING
BLACK PEARL,BLACK PEARL
"HITCH TAXI, INC.","HITCH TAXI, INC."
WMATA,WMATA
LICKETY SPLIT,LICKETY SPLIT
YELLOW CAB DC,YELLOW CAB DC
ELDON LUXURY SUITES,ELDON LUXURY SUITES
AQEEL UR REHMAN SANDILA,AQEEL UR REHMAN SANDILA
KING CAB,KING CAB
SAY SIBON,SAY SIBON
GREENCAB,GREENCAB
PEOPLE FOR THE AMERICAN WAY VOTERS ALLIANCE,PEOPLE FOR THE AMERICAN WAY VOTERS ALLIANCE
MMKAMAL TAXI,MMKAMAL TAXI
LANHAM SUNOCO,LANHAM SUNOCO
WLIKENS ENTERPRISES,WLIKENS ENTERPRISES
DAYS INN,DAYS INN
WHITE MARSH EXXON,WHITE MARSH EXXON
INDEPENDENT TAXE,INDEPENDENT TAXE
EXXON,EXXON
KAPNOS TAVERNA,KAPNOS TAVERNA
CAVA MEZZE MEDITERRANEAN,CAVA MEZZE MEDITERRANEAN
UNION CAB,UNION CAB
INDIGO,INDIGO
GETACHEW MEKONNEN,GETACHEW MEKONNEN
KIMPTON GEORGE HOTEL,KIMPTON GEORGE HOTEL
TRAPEZE SCHOOL,TRAPEZE SCHOOL
THE CAPITOL HILTON,THE CAPITOL HILTON
SUGAR COLLABORATIONS,SUGAR COLLABORATIONS
DON PABLOS RESTAURANT,DON PABLOS RESTAURANT
ECO CATERS,ECO CATERS
TAMMY'S SALON,TAMMY'S SALON
